road,modal_class,segments,length_m,mean_lanes,mean_speed_mph,oneway_share,transit_share,max_transit_routes,commercial_share,junction_share,unpaved_share,class_pts,lane_pts,speed_pts,oneway_pts,transit_pts,commercial_pts,junction_pts,surface_pts,score,category,min_segment_score,max_segment_score,score_std,dominant_category,category_consistency,classification_margin,margin_label,lanes_imputed_share,speed_imputed_share,data_completeness
Albert Lane,trunk_link,2,41,1.0,30,1.0,1.0,1,1.0,0.0,0.0,28.0,0.0,2.0,0.0,3.0,5.0,0.0,0.0,38.0,Moderate,38.0,38.0,0.0,Moderate,1.0,0.0,borderline,0.0,1.0,0.5
Clark Road,secondary,14,689,2.7,30,0.16,1.0,2,1.0,0.19,0.0,18.97,6.68,1.99,0.32,4.24,5.0,0.58,0.0,37.8,Moderate,17.0,45.4,9.8,High,0.64,0.2,borderline,0.0,0.08,0.96
Link Road,motorway_link,4,367,1.3,34,1.0,0.17,1,0.17,0.06,0.0,31.32,1.21,3.44,0.34,0.51,0.84,0.18,0.0,37.8,Moderate,36.0,51.0,5.5,High,0.75,0.2,borderline,0.0,0.89,0.55
MacPherson Street,secondary,11,794,1.8,30,0.2,0.85,6,1.0,0.21,0.0,22.0,3.21,2.0,0.4,4.47,5.0,0.62,0.0,37.7,Moderate,33.0,41.0,2.5,Moderate,0.64,0.3,borderline,0.15,1.0,0.43
Harbour Street,secondary,41,1634,2.5,31,1.0,0.03,2,1.0,0.34,0.0,22.05,5.82,2.61,1.11,0.13,5.0,1.02,0.0,37.7,Moderate,21.0,52.4,7.2,High,0.68,0.3,borderline,0.22,0.0,0.89
Erskine Street,tertiary,8,370,4.0,25,0.0,0.61,8,1.0,0.94,0.0,14.0,12.0,0.0,0.0,3.42,5.0,2.82,0.0,37.2,Moderate,31.0,41.0,3.3,Moderate,0.5,0.8,borderline,0.0,0.39,0.8
Wheat Road,motorway_link,1,67,1.0,25,1.0,0.0,0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,37.0,Moderate,37.0,37.0,0.0,Moderate,1.0,1.0,borderline,1.0,0.0,0.5
Bathurst Street,secondary,14,950,3.1,26,0.61,0.24,2,1.0,0.37,0.0,19.76,8.23,0.39,1.19,1.19,5.0,1.1,0.0,36.9,Moderate,23.0,50.4,6.4,High,0.79,1.1,borderline,0.0,0.3,0.85
Birrell Street,secondary,27,1886,2.1,30,0.0,0.64,2,1.0,0.28,0.0,22.0,4.45,2.0,0.0,3.2,4.24,0.84,0.0,36.7,Moderate,31.0,45.0,3.5,Moderate,0.7,1.3,borderline,0.44,1.0,0.28
Mitchell Road,tertiary,15,1600,2.4,30,0.17,0.92,6,1.0,0.36,0.0,16.79,5.52,2.04,0.34,5.56,5.0,1.07,0.0,36.3,Moderate,10.0,54.4,9.1,Moderate,0.67,1.7,borderline,0.27,0.16,0.78
Minogue Crescent,primary,11,910,2.1,33,0.33,1.0,3,1.0,0.58,0.0,18.75,4.29,3.26,0.48,3.75,4.04,1.73,0.0,36.3,Moderate,15.4,57.9,16.1,High,0.64,1.7,borderline,0.29,0.23,0.74
Bedwin Road,secondary,17,583,1.9,31,0.82,0.24,2,1.0,0.08,0.0,22.0,3.71,2.43,1.64,1.2,5.0,0.23,0.0,36.2,Moderate,31.4,41.4,3.1,Moderate,0.82,1.8,borderline,0.0,0.0,1.0
Athol Wharf Road,secondary,5,632,2.0,31,0.0,1.0,2,0.91,0.0,0.0,22.0,4.0,2.43,0.0,4.95,2.73,0.0,0.0,36.1,Moderate,33.4,36.4,1.3,Moderate,1.0,1.9,borderline,1.0,0.0,0.5
McLachlan Avenue,secondary,3,473,2.3,29,1.0,0.0,0,1.0,0.0,0.0,22.0,5.34,1.64,2.0,0.0,5.0,0.0,0.0,36.0,Moderate,33.0,41.9,4.2,Moderate,0.67,2.0,moderate,0.08,0.0,0.96
Crystal Street,secondary,16,1265,3.1,29,0.0,0.55,4,0.97,0.34,0.0,17.05,8.5,1.74,0.0,2.63,4.84,1.02,0.0,35.8,Moderate,10.0,51.4,12.4,High,0.88,2.2,moderate,0.29,0.18,0.77
Cowper Wharf Roadway,secondary,26,1617,2.1,26,0.82,0.74,2,0.92,0.1,0.0,21.96,4.57,0.36,1.62,2.55,4.43,0.31,0.0,35.8,Moderate,24.4,44.0,4.3,Moderate,0.88,2.2,moderate,0.12,0.08,0.9
Perry Street,primary,5,739,1.9,29,0.21,0.64,6,1.0,0.64,0.0,19.72,3.74,1.55,0.41,4.07,4.29,1.92,0.0,35.7,Moderate,14.0,49.4,13.1,High,0.8,2.3,moderate,0.0,0.36,0.82
Darley Road,secondary,23,2590,2.0,30,0.32,0.53,3,0.89,0.17,0.0,21.53,4.14,2.08,0.57,2.67,4.07,0.5,0.0,35.6,Moderate,12.0,52.0,9.4,Moderate,0.52,2.4,moderate,0.44,0.64,0.46
Carillon Avenue,secondary,10,896,2.4,25,0.04,0.37,2,1.0,0.13,0.0,22.21,5.43,0.17,0.0,1.85,5.0,0.39,0.0,35.1,Moderate,31.0,47.0,5.6,Moderate,0.5,2.9,moderate,0.46,0.04,0.75
Tramway Lane,trunk_link,1,66,1.0,30,1.0,0.0,0,1.0,0.0,0.0,28.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,35.0,Moderate,35.0,35.0,0.0,Moderate,1.0,3.0,moderate,0.0,1.0,0.5
Moore Park Road,secondary,34,3411,2.1,26,1.0,0.16,2,1.0,0.42,0.0,21.79,4.34,0.56,1.8,0.49,4.67,1.25,0.0,34.9,Moderate,25.4,49.9,5.3,Moderate,0.59,3.1,moderate,0.13,0.04,0.92
Bayswater Road,primary,18,1542,2.3,30,0.82,0.41,4,0.86,0.19,0.0,19.55,5.3,2.09,0.85,2.29,4.28,0.58,0.0,34.9,Moderate,10.0,64.9,18.6,Low,0.39,3.1,moderate,0.08,0.57,0.68
Huntley Street,secondary,7,855,2.0,34,0.21,0.75,2,1.0,0.22,0.0,17.78,3.98,3.69,0.42,3.34,5.0,0.66,0.0,34.9,Moderate,14.0,43.9,12.6,Low,0.43,3.1,moderate,0.0,0.0,1.0
Blue Street,secondary,7,256,2.0,25,0.0,0.69,21,1.0,0.38,0.0,19.53,4.0,0.0,0.0,4.84,5.0,1.14,0.0,34.5,Moderate,26.0,41.0,4.5,Moderate,0.86,3.5,moderate,0.31,0.31,0.69
Pier Street,secondary_link,19,995,2.8,28,0.55,0.0,0,1.0,0.19,0.0,20.34,7.11,1.34,0.0,0.0,5.0,0.56,0.0,34.4,Moderate,24.0,49.4,9.9,Moderate,0.58,3.6,moderate,0.33,0.45,0.61
Glebe Point Road,tertiary,16,1872,2.1,25,0.0,1.0,7,1.0,0.28,0.0,17.34,4.25,0.01,0.0,6.83,5.0,0.85,0.0,34.3,Moderate,28.0,49.0,6.0,Moderate,0.75,3.7,moderate,0.0,0.01,0.99
Craigend Street,primary_link,6,507,1.0,32,1.0,0.48,2,1.0,0.52,0.0,24.0,0.0,2.8,0.0,2.39,3.43,1.57,0.0,34.2,Moderate,31.4,38.9,3.0,Moderate,0.83,3.8,moderate,0.77,0.0,0.61
O'Sullivan Road,secondary,3,408,2.2,31,0.0,0.0,0,1.0,0.0,0.0,22.0,4.75,2.43,0.0,0.0,5.0,0.0,0.0,34.2,Moderate,33.4,37.4,1.9,Moderate,1.0,3.8,moderate,0.0,0.0,1.0
O'Dea Avenue,tertiary,18,744,2.8,26,0.2,1.0,5,1.0,0.16,0.0,14.0,7.3,0.26,0.39,6.61,5.0,0.48,0.0,34.0,Moderate,30.0,45.0,4.6,Moderate,0.83,4.0,moderate,0.15,0.05,0.9
Styles Street,secondary,2,504,2.0,25,0.0,0.0,0,1.0,1.0,0.0,22.0,4.0,0.0,0.0,0.0,5.0,3.0,0.0,34.0,Moderate,34.0,34.0,0.0,Moderate,1.0,4.0,moderate,0.0,0.0,1.0
Blues Point Road,tertiary,7,932,2.0,31,0.0,1.0,14,0.98,0.5,0.0,14.0,4.09,2.4,0.0,6.95,4.89,1.51,0.0,33.8,Moderate,25.4,41.0,4.4,Moderate,0.86,4.2,moderate,0.99,0.0,0.51
Edgeware Road,secondary,13,1089,2.1,30,0.11,0.35,3,1.0,0.19,0.0,19.6,4.29,2.08,0.0,1.76,5.0,0.58,0.0,33.3,Moderate,10.0,49.4,10.8,Moderate,0.38,4.7,moderate,0.0,0.14,0.93
York Road,secondary,18,1706,2.2,25,0.0,0.43,2,1.0,0.12,0.0,22.0,4.83,0.0,0.0,2.15,3.83,0.37,0.0,33.2,Moderate,28.0,47.0,5.7,Moderate,0.89,4.8,moderate,0.74,0.0,0.63
York Street,tertiary,34,1258,3.0,25,0.84,0.84,37,1.0,0.44,0.0,11.5,8.08,0.03,1.33,5.86,5.0,1.31,0.0,33.1,Moderate,10.0,51.0,11.5,Moderate,0.56,4.9,moderate,0.16,0.16,0.84
Clovelly Road,tertiary,5,1296,2.0,31,0.0,1.0,3,1.0,0.71,0.0,14.0,4.15,2.43,0.0,5.0,5.0,2.12,0.0,32.7,Moderate,30.4,37.4,2.2,Moderate,1.0,5.3,stable,0.0,0.0,1.0
Neild Avenue,secondary,6,542,2.1,28,0.73,0.0,0,1.0,0.41,0.0,19.67,4.54,1.03,1.18,0.0,5.0,1.24,0.0,32.7,Moderate,26.0,42.4,6.7,Moderate,0.5,5.3,stable,0.32,0.0,0.84
Council Street,primary,13,693,1.8,29,0.43,0.0,0,0.54,0.37,0.0,23.54,3.23,1.69,0.41,0.0,2.71,1.12,0.0,32.7,Moderate,13.0,43.0,11.2,High,0.46,5.3,stable,0.82,0.39,0.4
Wycombe Road,tertiary,11,1060,2.2,31,0.08,1.0,4,0.74,0.27,0.0,15.98,4.61,2.43,0.17,4.99,3.7,0.82,0.0,32.7,Moderate,25.4,43.4,5.6,Moderate,0.73,5.3,stable,0.92,0.0,0.54
Bronte Road,secondary,24,2638,2.2,25,0.07,0.61,10,1.0,0.22,0.0,17.89,4.63,0.0,0.15,4.24,5.0,0.67,0.0,32.6,Moderate,23.0,46.0,6.2,Moderate,0.71,5.4,stable,0.52,0.0,0.74
Henderson Road,tertiary,15,1028,2.5,27,0.1,0.35,8,1.0,0.38,0.0,17.38,6.09,0.71,0.2,1.95,5.0,1.15,0.0,32.5,Moderate,23.0,65.0,14.7,Moderate,0.67,5.5,stable,0.83,0.35,0.41
Sussex Street,unclassified,20,1731,3.5,30,0.7,0.56,6,1.0,0.56,0.0,10.66,9.8,1.88,0.28,3.05,5.0,1.69,0.0,32.4,Moderate,13.0,47.4,7.6,Moderate,0.75,5.6,stable,0.15,0.0,0.93
Lilyfield Road,secondary,19,2099,2.0,31,0.0,0.17,2,1.0,0.28,0.0,20.31,4.0,2.43,0.0,0.69,3.77,0.84,0.0,32.0,Moderate,25.4,41.4,3.7,Moderate,0.89,6.0,stable,0.01,0.0,0.99
Park Street,secondary,20,994,3.1,25,0.0,0.53,20,1.0,0.23,0.0,13.93,8.55,0.0,0.0,3.68,5.0,0.7,0.0,31.9,Moderate,10.0,57.0,15.1,High,0.8,6.1,stable,0.47,0.22,0.66
Abercrombie Street,tertiary,26,1539,2.5,27,0.32,0.0,0,1.0,0.2,0.0,18.55,6.05,0.78,0.65,0.0,5.0,0.6,0.0,31.6,Moderate,23.0,52.4,11.2,High,0.65,6.4,stable,0.37,0.46,0.58
William Street,residential,49,4783,1.9,29,0.71,0.49,7,1.0,0.26,0.0,17.28,3.73,1.8,1.0,2.34,4.45,0.77,0.0,31.4,Moderate,8.0,53.4,14.5,High,0.57,6.6,stable,0.2,0.24,0.78
Kings Cross Road,primary_link,4,494,1.0,25,1.0,0.53,2,1.0,0.34,0.0,24.0,0.0,0.0,0.0,2.65,3.59,1.03,0.0,31.3,Moderate,26.0,34.0,3.4,Moderate,1.0,6.7,stable,0.0,1.0,0.5
Moore Street,secondary,10,943,1.9,30,0.0,0.81,3,1.0,0.07,0.0,18.7,3.77,1.95,0.0,3.12,3.39,0.2,0.0,31.1,Moderate,10.0,43.4,8.9,Moderate,0.5,6.9,stable,0.19,0.21,0.8
Missenden Road,tertiary,15,932,2.2,25,0.0,1.0,4,1.0,0.36,0.0,14.0,4.94,0.03,0.0,6.47,4.55,1.08,0.0,31.1,Moderate,28.0,37.0,3.1,Moderate,1.0,6.9,stable,0.0,0.0,1.0
Lavender Street,tertiary,7,551,1.9,28,0.12,0.94,8,1.0,0.09,0.0,14.0,3.54,1.4,0.23,6.58,5.0,0.26,0.0,31.0,Moderate,21.0,33.0,3.7,Moderate,1.0,7.0,stable,0.31,0.16,0.77
Henley Marine Drive,secondary,11,843,1.9,26,0.09,0.0,0,0.91,0.0,0.0,22.13,3.72,0.26,0.03,0.0,4.56,0.0,0.0,30.7,Moderate,25.4,35.4,2.7,Moderate,1.0,7.3,stable,0.91,0.0,0.54
Norton Street,tertiary,11,1452,1.9,26,0.0,0.83,6,1.0,0.09,0.0,15.28,3.69,0.45,0.0,5.84,5.0,0.28,0.0,30.5,Moderate,10.0,45.0,9.5,Moderate,0.64,7.5,stable,0.35,0.18,0.73
Macleay Street,tertiary,5,640,2.0,31,0.0,1.0,2,0.98,0.0,0.0,14.0,4.0,2.43,0.0,5.0,4.92,0.0,0.0,30.4,Moderate,25.4,30.4,2.0,Moderate,1.0,7.6,stable,0.56,0.0,0.72
Liberty Street,secondary,9,476,2.1,25,0.0,0.0,0,0.8,0.0,0.0,22.0,4.36,0.0,0.0,0.0,4.01,0.0,0.0,30.4,Moderate,26.0,35.0,3.1,Moderate,1.0,7.6,stable,0.0,0.0,1.0
Montague Street,tertiary,5,281,1.9,25,0.0,1.0,2,1.0,0.91,0.0,14.0,3.66,0.0,0.0,5.0,5.0,2.74,0.0,30.4,Moderate,24.0,31.0,2.8,Moderate,1.0,7.6,stable,0.91,0.0,0.54
Booth Street,secondary,22,1654,1.7,27,0.07,0.66,3,1.0,0.66,0.0,16.55,2.79,0.78,0.14,3.29,4.65,1.97,0.0,30.2,Moderate,12.0,45.4,7.5,High,0.77,7.8,stable,0.48,0.36,0.58
Spofforth Street,secondary,8,920,1.6,31,0.0,0.83,2,1.0,0.48,0.0,14.72,2.29,2.43,0.0,4.13,5.0,1.43,0.0,30.0,Moderate,15.4,41.4,10.0,High,0.75,8.0,stable,1.0,0.0,0.5
Maddox Street,tertiary,6,775,2.0,33,0.0,0.72,2,1.0,0.8,0.0,11.49,4.0,3.42,0.0,3.59,5.0,2.41,0.0,29.9,Moderate,14.0,35.9,8.4,Low,0.5,8.1,stable,0.7,0.02,0.64
Ben Boyd Road,tertiary,10,1392,2.0,31,0.0,0.54,2,1.0,0.64,0.0,13.86,3.98,2.36,0.0,2.7,5.0,1.91,0.0,29.8,Moderate,13.0,48.4,8.2,Moderate,0.8,8.2,stable,0.03,0.03,0.97
Lawson Square,tertiary,4,171,1.8,25,1.0,0.49,2,1.0,1.0,0.0,14.0,3.25,0.0,2.0,2.46,5.0,3.0,0.0,29.7,Moderate,24.0,33.0,3.8,Moderate,1.0,8.3,stable,0.0,0.51,0.74
Woolwich Road,tertiary,8,1658,2.0,31,0.0,1.0,4,0.4,0.11,0.0,14.0,4.0,2.43,0.0,7.0,1.66,0.33,0.0,29.4,Moderate,27.4,32.4,2.4,Moderate,1.0,8.6,stable,1.0,0.0,0.5
Darling Street,tertiary,38,3767,2.0,26,0.01,0.91,5,1.0,0.22,0.0,14.62,4.01,0.26,0.03,5.05,4.68,0.66,0.0,29.3,Moderate,10.0,67.0,12.3,Moderate,0.74,8.7,stable,0.15,0.1,0.88
Bourke Road,tertiary,10,986,2.1,31,0.2,0.13,2,1.0,0.24,0.0,15.73,4.4,2.43,0.4,0.66,5.0,0.72,0.0,29.3,Moderate,25.4,52.4,7.1,High,0.7,8.7,stable,0.0,0.0,1.0
Wigram Road,tertiary,20,1165,1.9,31,0.12,0.71,3,1.0,0.32,0.0,14.0,3.65,2.43,0.24,3.16,4.7,0.96,0.0,29.1,Moderate,26.4,37.4,2.2,Moderate,1.0,8.9,stable,0.15,0.0,0.93
Greenwich Road,tertiary,3,1319,2.0,29,0.0,1.0,2,1.0,0.0,0.0,14.0,4.0,1.72,0.0,5.0,4.35,0.0,0.0,29.1,Moderate,26.0,30.4,1.8,Moderate,1.0,8.9,stable,0.29,0.29,0.71
Bannerman Street,secondary,4,363,2.0,31,0.31,0.0,0,0.0,0.0,0.0,22.0,4.0,2.43,0.61,0.0,0.0,0.0,0.0,29.0,Moderate,28.4,30.4,1.0,Moderate,1.0,9.0,stable,1.0,0.0,0.5
Lang Road,tertiary,28,1771,2.7,27,0.17,0.39,2,1.0,0.09,0.0,14.0,6.71,1.0,0.35,1.61,5.0,0.26,0.0,28.9,Moderate,23.0,44.4,7.7,Moderate,0.68,8.9,stable,0.0,0.0,1.0
Sir John Young Crescent,tertiary,15,605,1.9,30,0.63,0.0,0,1.0,0.23,0.0,18.01,3.42,1.84,1.23,0.0,3.69,0.68,0.0,28.9,Moderate,21.0,42.9,7.9,Moderate,0.73,8.9,stable,0.0,0.52,0.74
Doncaster Avenue,secondary,7,650,2.1,25,0.02,0.02,2,0.73,0.27,0.0,22.0,4.4,0.09,0.04,0.09,1.46,0.81,0.0,28.9,Moderate,28.0,40.9,4.4,Moderate,0.86,8.9,stable,0.0,0.0,1.0
Edinburgh Road,tertiary,20,977,2.0,27,0.32,0.86,4,1.0,0.04,0.0,14.2,4.05,0.74,0.52,4.12,5.0,0.13,0.0,28.8,Moderate,16.0,38.4,5.8,Moderate,0.8,8.8,stable,0.31,0.55,0.57
Randle Street,secondary,9,314,1.6,25,0.7,0.56,5,1.0,0.0,0.0,16.49,2.24,0.0,1.12,3.92,5.0,0.0,0.0,28.8,Moderate,10.0,40.0,10.1,High,0.78,8.8,stable,0.3,0.14,0.78
Darlinghurst Road,tertiary,13,1121,2.1,27,0.41,1.0,6,0.72,0.47,0.0,14.0,4.59,0.61,0.82,4.26,2.88,1.41,0.0,28.6,Moderate,23.0,38.0,4.1,Moderate,1.0,8.6,stable,0.02,0.13,0.93
Mallett Street,tertiary,11,708,2.2,25,0.1,0.0,0,1.0,0.9,0.0,16.01,4.76,0.12,0.2,0.0,4.72,2.7,0.0,28.5,Moderate,20.0,56.4,12.3,Moderate,0.45,8.5,stable,0.18,0.04,0.89
Gurner Street,tertiary,5,322,2.0,25,0.31,0.89,3,1.0,0.69,0.0,14.0,4.0,0.0,0.62,4.09,3.73,2.07,0.0,28.5,Moderate,22.0,31.0,3.0,Moderate,1.0,8.5,stable,1.0,0.0,0.5
McLaren Street,tertiary,8,529,2.7,25,0.32,0.0,0,1.0,0.7,0.0,14.0,6.69,0.0,0.64,0.0,5.0,2.1,0.0,28.4,Moderate,23.0,34.0,3.3,Moderate,1.0,8.4,stable,0.02,0.05,0.96
Bourke Street,tertiary,46,4948,2.3,27,0.13,0.53,4,1.0,0.42,0.0,13.51,5.04,0.73,0.21,2.64,4.76,1.26,0.0,28.2,Moderate,9.0,52.4,14.7,High,0.39,8.2,stable,0.34,0.06,0.8
Newland Street,tertiary,13,1199,2.0,25,0.21,0.55,13,1.0,0.58,0.0,14.0,4.05,0.0,0.42,2.96,5.0,1.74,0.0,28.2,Moderate,21.0,41.0,6.2,Moderate,0.92,8.2,stable,0.0,0.0,1.0
Salisbury Road,secondary,27,2470,1.7,26,0.15,0.75,2,0.76,0.31,0.0,16.92,2.63,0.28,0.29,3.44,3.7,0.93,0.0,28.2,Moderate,13.0,47.0,8.2,Moderate,0.74,8.2,stable,0.26,0.27,0.73
Mullens Street,tertiary,9,937,1.9,25,0.2,1.0,2,1.0,0.52,0.0,14.0,3.73,0.0,0.39,5.0,3.56,1.55,0.0,28.2,Moderate,24.0,29.0,1.3,Moderate,1.0,8.2,stable,0.86,0.01,0.56
Middle Head Road,tertiary,6,1956,2.0,28,0.0,1.0,4,0.34,0.55,0.0,14.0,4.0,1.1,0.0,5.67,1.68,1.64,0.0,28.1,Moderate,25.4,32.4,3.3,Moderate,1.0,8.1,stable,0.0,0.55,0.72
Kingston Road,secondary,7,391,1.8,25,0.17,0.0,0,0.47,0.0,0.0,22.0,3.34,0.0,0.33,0.0,2.35,0.0,0.0,28.0,Moderate,24.0,31.0,3.3,Moderate,1.0,8.0,stable,0.0,0.0,1.0
Ocean Avenue,tertiary,9,774,2.3,27,0.0,0.82,3,1.0,0.47,0.0,13.05,5.28,0.61,0.0,2.6,5.0,1.42,0.0,28.0,Moderate,19.4,49.0,10.8,Moderate,0.56,8.0,stable,0.01,0.27,0.86
Bradleys Head Road,secondary,16,2829,1.9,26,0.01,0.64,5,0.31,0.0,0.0,18.41,3.52,1.55,0.03,3.37,1.15,0.0,0.0,28.0,Moderate,8.0,38.4,7.8,Moderate,0.69,8.0,stable,0.41,0.0,0.8
Crown Street,tertiary,40,2348,2.3,25,0.03,0.69,3,1.0,0.28,0.0,14.03,5.24,0.0,0.07,3.42,4.38,0.84,0.0,28.0,Moderate,22.0,39.0,4.7,Moderate,0.93,8.0,stable,0.64,0.13,0.61
Manning Road,tertiary,5,1046,2.0,25,0.0,0.98,2,0.99,0.0,0.0,14.0,4.0,0.0,0.0,4.91,4.94,0.0,0.0,27.9,Moderate,23.0,28.0,2.4,Moderate,1.0,7.9,stable,0.0,0.81,0.59
Potter Street,tertiary,2,184,2.4,25,0.0,1.0,1,1.0,0.0,0.0,14.0,5.78,0.0,0.0,3.0,5.0,0.0,0.0,27.8,Moderate,26.0,30.0,2.0,Moderate,1.0,7.8,stable,0.0,0.0,1.0
Moncur Street,tertiary,4,442,2.0,25,0.0,0.5,3,1.0,0.73,0.0,14.0,4.0,0.0,0.0,2.48,5.0,2.2,0.0,27.7,Moderate,23.0,31.0,3.3,Moderate,1.0,7.7,stable,1.0,1.0,0.0
May Street,secondary,6,644,1.9,29,0.0,0.0,0,1.0,0.1,0.0,17.01,3.46,1.72,0.0,0.0,5.0,0.3,0.0,27.5,Moderate,10.0,44.4,10.5,Moderate,0.67,7.5,stable,0.31,0.29,0.7
Alice Street,tertiary,5,752,1.9,30,0.0,0.81,3,1.0,0.23,0.0,12.31,3.51,1.97,0.0,4.06,5.0,0.7,0.0,27.5,Moderate,10.0,34.4,9.0,Moderate,0.8,7.5,stable,0.42,0.19,0.7
Joynton Avenue,tertiary,13,758,2.9,25,0.0,1.0,4,0.05,0.2,0.0,14.0,7.63,0.0,0.0,4.92,0.25,0.6,0.0,27.4,Moderate,21.0,33.0,5.1,Moderate,1.0,7.4,stable,0.43,0.0,0.79
Northumberland Avenue,tertiary,3,279,2.5,31,0.0,0.0,0,1.0,0.17,0.0,14.0,6.02,2.43,0.0,0.0,4.48,0.52,0.0,27.4,Moderate,25.4,33.4,3.3,Moderate,1.0,7.4,stable,0.67,0.0,0.67
Lenthall Street,tertiary,2,112,2.5,31,0.0,1.0,2,0.0,0.0,0.0,14.0,5.96,2.43,0.0,5.0,0.0,0.0,0.0,27.4,Moderate,25.4,29.4,2.0,Moderate,1.0,7.4,stable,0.0,0.0,1.0
Prince Albert Street,tertiary,11,1687,1.4,31,0.79,1.0,2,0.74,0.61,0.0,14.0,1.75,2.43,1.58,3.42,2.22,1.82,0.0,27.2,Moderate,25.4,33.4,2.4,Moderate,1.0,7.2,stable,0.44,0.0,0.78
Saint Mary's Road,tertiary,7,337,2.5,25,0.24,0.34,2,1.0,0.34,0.0,14.0,5.92,0.0,0.47,1.69,4.0,1.01,0.0,27.1,Moderate,22.0,35.0,4.5,Moderate,1.0,7.1,stable,0.11,0.0,0.94
Castlereagh Street,unclassified,22,1576,2.6,25,1.0,0.79,5,1.0,0.74,0.0,8.0,6.42,0.0,0.0,5.31,5.0,2.23,0.0,27.0,Moderate,20.0,35.0,4.1,Moderate,0.95,7.0,stable,0.0,0.0,1.0
Birriga Road,tertiary,11,202,1.1,31,1.0,0.58,3,1.0,0.03,0.0,14.0,0.53,2.43,2.0,2.9,5.0,0.1,0.0,27.0,Moderate,23.4,31.4,2.0,Moderate,1.0,7.0,stable,0.0,0.0,1.0
Gadigal avenue,tertiary,1,64,1.0,25,1.0,1.0,1,1.0,1.0,0.0,14.0,0.0,0.0,2.0,3.0,5.0,3.0,0.0,27.0,Moderate,27.0,27.0,0.0,Moderate,1.0,7.0,stable,0.0,0.0,1.0
New Beach Road,tertiary,10,1235,2.0,29,0.18,0.68,1,0.93,0.06,0.0,14.16,3.92,1.63,0.35,2.05,4.62,0.18,0.0,26.9,Moderate,21.4,42.0,5.4,Moderate,0.9,6.9,stable,0.94,0.34,0.36
Fern Street,tertiary,7,680,1.9,25,0.12,1.0,2,0.88,0.0,0.0,14.0,3.53,0.0,0.24,4.76,4.41,0.0,0.0,26.9,Moderate,19.0,28.0,4.5,Low,0.57,6.9,stable,0.15,0.0,0.93
St. James Road,secondary,12,831,1.9,25,0.61,0.0,0,1.0,0.32,0.0,15.97,3.73,0.0,1.06,0.0,5.0,0.95,0.0,26.7,Moderate,10.0,48.0,11.7,Moderate,0.58,6.7,stable,0.45,0.0,0.78
Albion Street,residential,23,2550,1.8,26,0.35,0.57,6,1.0,0.3,0.0,12.97,3.27,0.36,0.7,3.86,4.64,0.89,0.0,26.7,Moderate,10.0,50.0,13.4,High,0.48,6.7,stable,0.43,0.42,0.57
Redfern Street,tertiary,18,926,2.0,25,0.06,0.69,5,0.84,0.5,0.0,12.96,4.11,0.0,0.12,3.82,4.18,1.49,0.0,26.7,Moderate,8.0,47.0,12.2,Moderate,0.56,6.7,stable,0.29,0.11,0.8
Bridge Street,secondary,16,946,1.8,25,0.05,0.41,12,1.0,0.43,0.0,14.7,3.03,0.0,0.1,2.89,4.57,1.28,0.0,26.6,Moderate,7.0,50.0,14.6,High,0.44,6.6,stable,0.88,0.39,0.36
Baptist Street,tertiary,3,597,2.1,25,0.0,1.0,1,1.0,0.03,0.0,14.0,4.44,0.0,0.0,3.0,5.0,0.09,0.0,26.5,Moderate,26.0,33.0,2.9,Moderate,1.0,6.5,stable,0.89,0.0,0.55
Percival Road,tertiary,7,667,2.2,26,0.12,0.06,2,1.0,0.4,0.0,14.49,4.8,0.33,0.24,0.31,5.0,1.21,0.0,26.4,Moderate,23.0,40.0,5.5,Moderate,0.86,6.4,stable,0.37,0.8,0.42
Shaw Street,tertiary,2,421,2.1,31,0.0,0.0,0,1.0,0.14,0.0,14.0,4.55,2.43,0.0,0.0,5.0,0.41,0.0,26.4,Moderate,25.4,32.4,3.5,Moderate,1.0,6.4,stable,0.0,0.0,1.0
Bellevue Road,tertiary,23,2018,1.8,27,0.26,0.62,2,0.9,0.41,0.0,14.0,3.24,1.0,0.53,2.61,3.81,1.23,0.0,26.4,Moderate,19.0,33.4,4.7,Moderate,0.83,6.4,stable,0.07,0.45,0.74
Hickson Road,tertiary,43,2618,1.6,25,0.41,0.56,6,1.0,0.06,0.0,14.0,2.6,0.12,0.81,3.46,5.0,0.17,0.0,26.2,Moderate,19.0,38.0,4.1,Moderate,0.93,6.2,stable,0.0,0.68,0.66
Gadigal Avenue,tertiary,12,1629,1.6,25,0.66,1.0,1,0.61,0.75,0.0,14.0,2.44,0.0,1.33,3.0,3.06,2.25,0.0,26.1,Moderate,21.0,35.0,3.9,Moderate,1.0,6.1,stable,0.21,0.0,0.9
Mona Road,tertiary,3,436,2.0,25,0.07,0.0,0,1.0,0.93,0.0,14.29,4.0,0.04,0.14,0.0,4.86,2.79,0.0,26.1,Moderate,23.0,42.0,8.3,Moderate,0.67,6.1,stable,0.02,1.0,0.49
Darling Drive,tertiary,44,2394,1.8,30,0.94,0.0,0,1.0,0.09,0.0,14.0,3.12,1.89,1.88,0.0,4.85,0.26,0.0,26.0,Moderate,21.0,33.4,2.8,Moderate,1.0,6.0,stable,0.16,0.22,0.81
