road,modal_class,segments,length_m,mean_lanes,mean_speed_mph,oneway_share,transit_share,max_transit_routes,commercial_share,junction_share,unpaved_share,class_pts,lane_pts,speed_pts,oneway_pts,transit_pts,commercial_pts,junction_pts,surface_pts,score,category,min_segment_score,max_segment_score,score_std,dominant_category,category_consistency,classification_margin,margin_label,lanes_imputed_share,speed_imputed_share,data_completeness
Nyayo Stadium Roundabout,trunk,6,175,4.0,45,0.0,0.83,17,1.0,0.0,0.0,34.0,12.0,8.0,0.0,5.84,4.0,0.0,0.0,63.8,High,58.0,65.0,2.6,High,1.0,25.8,stable,0.0,1.0,0.5
Chiromo Road,trunk,8,3226,3.0,38,1.0,1.0,10,1.0,0.0,0.0,34.0,8.0,5.32,0.0,7.0,5.0,0.0,0.0,59.3,High,56.4,62.0,2.7,High,1.0,21.3,stable,0.0,0.52,0.74
Nairobi Expressway,motorway,44,28714,2.2,50,1.0,0.0,0,0.94,0.0,0.0,40.0,4.79,9.92,0.0,0.0,4.13,0.0,0.0,58.8,High,53.9,62.9,2.4,High,1.0,20.8,stable,0.0,0.02,0.99
Muranga Road,trunk,4,54,2.0,45,1.0,1.0,22,1.0,0.0,0.0,34.0,4.0,8.0,0.0,7.0,5.0,0.0,0.0,58.0,High,58.0,58.0,0.0,High,1.0,20.0,stable,1.0,1.0,0.0
Waiyaki Way,trunk,6,2965,2.0,44,1.0,0.98,6,1.0,0.0,0.0,33.78,3.85,7.78,0.0,6.84,4.21,0.0,0.0,56.5,High,35.0,58.0,9.5,High,0.83,18.5,stable,0.04,1.0,0.48
Haile Selassie Roundabout,trunk,6,148,3.0,31,1.0,1.0,29,1.0,0.0,0.0,34.0,8.0,2.43,0.0,7.0,5.0,0.0,0.0,56.4,High,56.4,56.4,0.0,High,1.0,18.4,stable,0.0,0.0,1.0
University Way,trunk,8,1181,3.7,31,1.0,0.86,9,1.0,0.14,0.0,31.1,10.84,2.43,0.29,5.99,5.0,0.43,0.0,56.1,High,30.4,60.4,13.0,High,0.75,18.1,stable,0.0,0.0,1.0
Nairobi - Mombasa Road,trunk,2,189,2.5,45,1.0,1.0,7,0.0,0.0,0.0,34.0,6.12,8.0,0.0,7.0,0.0,0.0,0.0,55.1,High,53.0,57.0,2.0,High,1.0,17.1,stable,0.47,1.0,0.27
Uhuru Highway,trunk,16,7018,3.0,34,1.0,0.73,20,1.0,0.0,0.0,34.0,8.0,3.59,0.0,4.72,4.54,0.0,0.0,54.9,High,49.4,62.0,4.2,High,1.0,16.9,stable,0.0,0.21,0.9
Mombasa Road,trunk,23,15738,2.8,31,1.0,1.0,9,0.89,0.06,0.0,34.0,7.31,2.46,0.0,7.0,3.64,0.18,0.0,54.6,High,50.4,60.0,3.0,High,1.0,16.6,stable,0.0,0.01,0.99
University Way Round About,trunk,4,151,2.0,38,1.0,1.0,10,1.0,0.0,0.0,34.0,4.0,5.05,0.0,5.41,5.0,0.0,0.0,53.5,High,52.4,58.0,2.1,High,1.0,15.5,stable,0.93,0.47,0.3
Southern Bypass,trunk,17,31234,2.0,59,1.0,0.0,0,0.54,0.0,0.0,33.82,4.0,13.6,0.03,0.0,1.87,0.0,0.0,53.3,High,30.0,56.9,7.5,High,0.88,15.3,stable,0.02,0.01,0.98
Globe Roundabout,trunk,11,582,2.1,32,0.0,1.0,19,1.0,0.0,0.0,34.0,4.56,2.66,0.0,6.55,5.0,0.0,0.0,52.8,High,50.4,58.0,2.0,High,1.0,14.8,stable,0.83,0.04,0.56
Westlands Roundabout,trunk,6,161,1.8,41,0.82,1.0,7,1.0,0.37,0.0,28.78,3.28,6.56,0.0,7.0,5.0,1.1,0.0,51.7,High,20.0,61.0,14.4,High,0.83,13.7,stable,1.0,1.0,0.0
Kenyatta Avenue Round About,trunk,5,168,2.0,31,1.0,0.89,9,1.0,0.0,0.0,34.0,4.0,2.43,0.0,5.7,5.0,0.0,0.0,51.1,High,45.4,52.4,2.9,High,1.0,13.1,stable,1.0,0.0,0.5
Kiambu Road,trunk,1,354,2.0,45,1.0,1.0,3,0.0,0.0,0.0,34.0,4.0,8.0,0.0,5.0,0.0,0.0,0.0,51.0,High,51.0,51.0,0.0,High,1.0,13.0,stable,1.0,1.0,0.0
Murang'a Road,trunk,54,10333,2.7,36,1.0,0.92,29,0.81,0.0,0.0,29.61,6.62,4.52,0.64,5.83,2.99,0.0,0.0,50.2,High,19.0,65.0,12.3,High,0.78,12.2,stable,0.47,0.83,0.35
Slip Road,trunk,5,470,2.4,31,1.0,0.89,9,1.0,0.0,0.0,31.52,5.45,2.43,0.41,4.97,5.0,0.0,0.0,49.8,High,35.4,56.4,8.0,High,0.8,11.8,stable,0.21,0.0,0.9
Bunyala Roundabout,trunk,5,191,2.0,32,1.0,0.57,20,1.0,0.0,0.0,34.0,4.0,2.69,0.0,3.96,3.0,0.0,0.0,47.6,High,43.4,56.0,4.8,High,1.0,9.6,stable,1.0,0.05,0.47
City Mortuary Round About,secondary,7,182,3.5,31,1.0,1.0,15,1.0,0.0,0.0,22.0,10.13,2.43,2.0,6.23,4.0,0.0,0.0,46.8,High,41.4,49.4,3.3,High,1.0,8.8,stable,0.18,0.0,0.91
Ladhies Road-,secondary,1,636,3.0,30,1.0,1.0,11,1.0,0.0,0.0,22.0,8.0,2.0,2.0,7.0,5.0,0.0,0.0,46.0,High,46.0,46.0,0.0,High,1.0,8.0,stable,0.0,1.0,0.5
Southern Bypass Expressway Entry,motorway_link,6,1823,1.9,44,1.0,0.0,0,0.68,0.0,0.0,32.0,3.45,7.5,0.0,0.0,2.47,0.0,0.0,45.4,High,36.0,50.9,5.6,High,0.83,7.4,stable,0.14,0.17,0.84
Landhies Road,secondary,5,1450,2.0,30,1.0,0.95,9,1.0,0.95,0.0,21.92,3.89,1.95,1.95,6.55,4.79,2.85,0.0,43.9,High,26.0,45.0,6.9,High,0.6,5.9,stable,0.1,1.0,0.45
Westlands Expressway Entry,motorway_link,2,567,1.7,35,1.0,0.0,0,1.0,0.0,0.0,32.0,2.9,4.0,0.0,0.0,5.0,0.0,0.0,43.9,High,41.0,45.0,2.0,High,1.0,5.9,stable,0.28,1.0,0.36
Haile Selassie Avenue,secondary,50,4731,2.7,31,0.87,1.0,34,0.75,0.17,0.0,21.95,6.85,2.38,1.74,6.83,3.6,0.5,0.0,43.8,High,15.0,48.4,5.1,High,0.9,5.8,stable,0.12,0.08,0.9
Outer Ring Road,primary,25,5881,2.0,48,0.93,0.31,12,0.0,0.04,0.0,26.07,4.0,9.23,1.87,2.12,0.0,0.13,0.0,43.4,High,27.0,48.9,6.1,Moderate,0.76,5.4,stable,0.29,0.37,0.67
Tom Mboya Street,secondary,24,2268,2.0,31,1.0,0.91,17,1.0,0.36,0.0,21.14,3.96,2.4,1.98,6.12,5.0,1.09,0.0,41.7,High,22.4,45.4,6.1,High,0.79,3.7,moderate,1.0,0.06,0.47
Mondlane Street,tertiary,1,79,4.0,31,1.0,1.0,1,1.0,1.0,0.0,14.0,12.0,2.43,2.0,3.0,5.0,3.0,0.0,41.4,High,41.4,41.4,0.0,High,1.0,3.4,moderate,0.0,0.0,1.0
Limuru Road,secondary,18,6247,2.0,30,1.0,0.97,12,1.0,0.0,0.0,23.04,3.81,2.07,1.88,6.67,3.74,0.0,0.0,41.2,High,26.0,47.4,6.5,High,0.67,3.2,moderate,0.12,0.64,0.62
Riverside Westlands Lane,secondary,2,29,2.0,30,0.24,1.0,4,1.0,0.24,0.0,22.0,4.0,2.0,0.48,7.0,5.0,0.72,0.0,41.2,High,40.0,45.0,2.5,High,1.0,3.2,moderate,1.0,1.0,0.0
Capital Centre Expressway Entry,motorway_link,5,1777,1.5,37,1.0,0.0,0,1.0,0.0,0.0,32.0,1.94,4.97,0.0,0.0,2.31,0.0,0.0,41.2,High,38.0,47.9,3.7,High,0.6,3.2,moderate,0.51,0.51,0.49
Southern Bypass Expressway Exit,motorway_link,2,1122,2.0,31,1.0,0.0,0,0.54,0.0,0.0,32.0,4.0,2.43,0.0,0.0,2.69,0.0,0.0,41.1,High,38.4,43.4,2.5,High,1.0,3.1,moderate,0.0,0.0,1.0
Mbagathi Way,secondary,1,45,2.0,30,1.0,1.0,4,1.0,0.0,0.0,22.0,4.0,2.0,2.0,7.0,4.0,0.0,0.0,41.0,High,41.0,41.0,0.0,High,1.0,3.0,moderate,0.0,1.0,0.5
Museum Hill Exit A,motorway_link,3,636,1.0,35,1.0,0.0,0,1.0,0.0,0.0,32.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,41.0,High,41.0,41.0,0.0,High,1.0,3.0,moderate,0.15,1.0,0.43
Museum Hill Expressway Exit,motorway_link,1,102,1.0,35,1.0,0.0,0,1.0,0.0,0.0,32.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,41.0,High,41.0,41.0,0.0,High,1.0,3.0,moderate,1.0,1.0,0.0
Ngong Road,secondary,57,8991,2.0,31,0.93,0.99,18,0.69,0.17,0.0,21.98,4.06,2.41,1.84,6.88,3.2,0.52,0.0,40.9,High,23.0,46.4,4.2,High,0.65,2.9,moderate,0.11,0.01,0.94
Raila Odinga Way,secondary,19,5718,2.0,31,1.0,1.0,7,1.0,0.14,0.0,22.0,4.0,2.32,2.0,5.74,4.44,0.42,0.0,40.9,High,33.4,45.0,2.6,High,0.84,2.9,moderate,0.0,0.24,0.88
Moi Avenue,secondary,33,3219,2.0,31,1.0,0.91,15,1.0,0.4,0.0,20.63,4.0,2.41,2.0,5.51,5.0,1.19,0.0,40.7,High,32.0,45.4,4.3,High,0.73,2.7,moderate,1.0,0.01,0.49
Park Road,secondary,4,1938,2.0,30,1.0,1.0,3,1.0,0.5,0.0,22.0,4.0,2.0,2.0,5.0,4.0,1.5,0.0,40.5,High,39.0,42.0,1.5,High,1.0,2.5,moderate,1.0,1.0,0.0
Ring Road Kileleshwa,secondary,7,1233,2.0,31,0.63,1.0,8,0.47,0.47,0.0,22.0,4.0,2.43,1.25,7.0,2.33,1.4,0.0,40.4,High,35.4,45.4,4.1,Moderate,0.71,2.4,moderate,0.86,0.0,0.57
Langata Road,secondary,30,14731,2.1,31,1.0,0.93,8,0.89,0.04,0.0,22.0,4.54,2.42,2.0,6.29,2.83,0.12,0.0,40.2,High,34.4,46.4,2.9,High,0.8,2.2,moderate,0.51,0.01,0.74
River Road,secondary,10,1157,1.9,35,0.13,0.93,25,0.99,0.59,0.0,20.65,3.65,4.02,0.15,5.15,4.71,1.76,0.0,40.1,High,16.0,58.0,12.5,High,0.6,2.1,moderate,1.0,0.13,0.44
Racecourse Road,secondary,13,1598,2.0,31,0.97,0.97,20,0.71,0.03,0.0,22.0,4.0,2.27,1.94,6.8,2.84,0.1,0.0,39.9,High,28.0,44.0,3.9,High,0.85,1.9,borderline,1.0,0.36,0.32
City Stadium Roundabout,secondary,9,253,2.3,31,0.0,1.0,17,1.0,0.0,0.0,22.0,5.11,2.29,0.0,6.4,4.0,0.0,0.0,39.8,High,39.0,43.0,1.6,High,1.0,1.8,borderline,0.04,0.31,0.82
Ojijo Road,secondary,5,804,2.0,30,0.05,1.0,10,1.0,0.0,0.0,22.0,4.0,2.0,0.09,6.95,4.65,0.0,0.0,39.7,High,39.0,41.0,0.7,High,1.0,1.7,borderline,1.0,1.0,0.0
Capital Center Exit B,motorway_link,3,819,1.6,31,1.0,0.0,0,1.0,0.0,0.0,32.0,2.59,2.43,0.0,0.0,2.71,0.0,0.0,39.7,High,38.4,40.4,0.9,High,1.0,1.7,borderline,0.0,0.0,1.0
Madaraka Roundabout,secondary,7,144,2.0,30,1.0,1.0,8,1.0,0.0,0.0,22.0,4.0,2.0,2.0,5.14,4.49,0.0,0.0,39.6,High,37.0,42.0,1.9,High,0.71,1.6,borderline,1.0,1.0,0.0
Valley Road,secondary,9,1720,2.0,31,0.43,0.84,11,1.0,0.33,0.0,22.0,4.0,2.42,0.86,5.2,4.0,1.0,0.0,39.5,High,34.4,42.4,2.5,High,0.78,1.5,borderline,0.0,0.03,0.98
Jogoo Road,secondary,35,9651,2.0,31,1.0,1.0,15,0.63,0.12,0.0,21.96,4.05,2.4,1.97,6.93,1.66,0.36,0.0,39.3,High,22.0,45.0,4.8,Moderate,0.66,1.3,borderline,0.02,0.03,0.97
Ojijo Rd.,secondary,2,334,2.0,30,1.0,1.0,6,0.68,0.32,0.0,22.0,4.0,2.0,2.0,7.0,1.36,0.96,0.0,39.3,High,39.0,40.0,0.5,High,1.0,1.3,borderline,0.0,1.0,0.5
Ring Road Westlands,secondary,12,1259,2.0,30,0.62,0.9,4,1.0,0.27,0.0,20.89,3.95,2.19,1.04,5.09,5.0,0.8,0.0,39.0,High,10.0,47.4,12.5,High,0.67,1.0,borderline,0.92,0.1,0.49
Old Mombasa Road,primary,3,3049,2.0,30,1.0,0.0,0,1.0,0.0,0.0,28.0,4.0,2.0,2.0,0.0,3.0,0.0,0.0,39.0,High,39.0,39.0,0.0,High,1.0,1.0,borderline,1.0,1.0,0.0
ICD Road,primary,3,2643,2.0,30,0.47,0.0,0,1.0,0.0,0.0,28.0,4.0,2.0,0.95,0.0,4.05,0.0,0.0,39.0,High,39.0,39.0,0.0,High,1.0,1.0,borderline,1.0,1.0,0.0
Dr. G.W. Griffin Road,secondary,20,3035,2.1,30,1.0,0.96,13,0.84,0.09,0.0,22.03,4.2,1.97,1.97,6.61,1.67,0.28,0.0,38.7,High,24.0,46.0,4.7,High,0.7,0.7,borderline,0.89,1.0,0.05
Mutarawka Road,secondary,2,323,1.9,30,1.0,0.9,6,0.0,1.0,0.0,22.2,3.6,1.8,1.8,6.31,0.0,3.0,0.0,38.7,High,27.0,40.0,6.5,Moderate,0.5,0.7,borderline,0.9,1.0,0.05
Argwings Kodhek Road,secondary,20,4115,2.0,31,0.42,0.89,10,1.0,0.03,0.0,21.8,3.95,2.43,0.83,5.9,3.74,0.09,0.0,38.7,High,12.4,42.4,7.7,High,0.6,0.7,borderline,1.0,0.0,0.5
Kipande Road,secondary,8,2008,2.0,30,0.96,0.94,9,1.0,0.09,0.0,21.24,3.82,1.91,1.91,5.01,4.46,0.28,0.0,38.6,High,7.0,42.0,11.0,High,0.62,0.6,borderline,0.52,1.0,0.24
Ring Road,secondary,9,1134,2.0,30,1.0,1.0,9,0.63,0.0,0.0,22.0,4.0,2.0,2.0,5.94,2.5,0.0,0.0,38.4,High,35.0,41.0,2.1,Moderate,0.56,0.4,borderline,1.0,1.0,0.0
Oloitokitok Road,secondary,9,1349,2.0,31,0.31,1.0,5,1.0,0.23,0.0,22.0,4.0,2.38,0.61,6.39,2.35,0.69,0.0,38.4,High,37.4,40.4,1.2,High,0.78,0.4,borderline,0.92,0.11,0.48
Capital Center Exit A,motorway_link,3,648,1.0,35,1.0,0.0,0,1.0,0.0,0.0,32.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,38.0,Moderate,38.0,38.0,0.0,Moderate,1.0,0.0,borderline,0.25,1.0,0.38
M.P. Shah Roundabout,secondary,6,129,2.0,30,0.0,1.0,5,1.0,0.0,0.0,22.0,4.0,2.0,0.0,5.98,4.0,0.0,0.0,38.0,Moderate,35.0,39.0,1.9,High,0.67,0.0,borderline,1.0,1.0,0.0
Lusaka Road,secondary,17,4352,2.0,31,1.0,0.92,4,0.99,0.0,0.0,21.96,4.02,2.36,1.98,4.21,3.35,0.0,0.0,37.9,Moderate,23.0,43.0,5.0,Moderate,0.53,0.1,borderline,0.56,0.08,0.68
Rabai Road,secondary,11,2939,2.0,30,0.07,0.81,6,0.84,0.51,0.0,22.0,4.0,2.0,0.15,4.74,3.35,1.54,0.0,37.8,Moderate,32.0,42.0,2.8,Moderate,0.82,0.2,borderline,1.0,1.0,0.0
Cotton Avenue,secondary,13,1942,2.0,31,0.89,1.0,4,0.66,0.21,0.0,22.0,4.0,2.43,1.78,5.13,1.68,0.64,0.0,37.7,Moderate,35.4,40.4,1.9,Moderate,0.62,0.3,borderline,1.0,0.0,0.5
Prof. Wangari Maathai Road,primary,34,8732,2.1,30,0.94,0.34,2,1.0,0.02,0.0,25.66,4.4,1.94,1.35,1.13,3.15,0.07,0.0,37.7,Moderate,16.0,48.0,6.8,Moderate,0.56,0.3,borderline,0.15,0.57,0.64
Mumias Road,secondary,6,1261,2.0,30,0.37,1.0,8,0.0,0.63,0.0,22.0,4.0,2.0,0.73,7.0,0.0,1.9,0.0,37.6,Moderate,37.0,38.0,0.5,Moderate,1.0,0.4,borderline,1.0,1.0,0.0
Ladhies Road,secondary,3,821,2.0,28,1.0,1.0,11,1.0,0.18,0.0,19.06,4.0,1.26,2.0,6.63,4.0,0.55,0.0,37.5,Moderate,31.0,41.0,4.5,Moderate,0.67,0.5,borderline,0.0,1.0,0.5
Juja Road,secondary,34,5703,2.0,30,0.16,0.99,16,0.81,0.05,0.0,21.96,3.95,1.98,0.29,6.82,2.1,0.15,0.0,37.2,Moderate,21.0,42.0,3.5,High,0.56,0.8,borderline,1.0,1.0,0.0
Muniami Street,secondary,1,579,2.0,30,0.0,1.0,2,1.0,0.0,0.0,22.0,4.0,2.0,0.0,5.0,4.0,0.0,0.0,37.0,Moderate,37.0,37.0,0.0,Moderate,1.0,1.0,borderline,1.0,1.0,0.0
Thika Road,secondary,1,263,2.0,30,1.0,1.0,11,0.0,0.0,0.0,22.0,4.0,2.0,2.0,7.0,0.0,0.0,0.0,37.0,Moderate,37.0,37.0,0.0,Moderate,1.0,1.0,borderline,1.0,1.0,0.0
Mumias South Road,secondary,7,2577,2.0,30,0.03,1.0,4,0.96,0.01,0.0,21.91,4.0,1.98,0.07,6.93,1.91,0.02,0.0,36.8,Moderate,25.0,38.0,5.1,Moderate,1.0,1.2,borderline,1.0,1.0,0.0
Uyoma Street,tertiary,4,241,2.0,31,1.0,1.0,22,1.0,0.79,0.0,14.0,4.0,2.33,2.0,6.92,4.96,2.38,0.0,36.6,Moderate,29.0,37.4,3.4,Moderate,1.0,1.4,borderline,1.0,0.04,0.48
D.O.D Roundabout,secondary,4,82,2.0,31,0.0,0.59,6,1.0,0.0,0.0,22.0,4.0,2.43,0.0,4.1,4.0,0.0,0.0,36.5,Moderate,32.4,39.4,3.5,Moderate,0.5,1.5,borderline,1.0,0.0,0.5
Enterprise Road,secondary,38,10118,2.0,31,0.73,0.83,2,1.0,0.06,0.0,21.83,4.16,2.39,1.45,2.89,3.56,0.19,0.0,36.5,Moderate,14.0,40.4,3.9,Moderate,0.92,1.5,borderline,0.95,0.04,0.51
Ronald Ngala Street,tertiary,15,913,2.0,31,0.97,0.96,8,1.0,0.74,0.0,15.23,4.0,2.37,1.94,6.12,4.64,2.22,0.0,36.5,Moderate,30.4,44.4,3.5,Moderate,0.87,1.5,borderline,1.0,0.02,0.49
Farm Engineering Industrial,secondary,1,27,2.0,31,0.0,1.0,2,1.0,0.0,0.0,22.0,4.0,2.43,0.0,5.0,3.0,0.0,0.0,36.4,Moderate,36.4,36.4,0.0,Moderate,1.0,1.6,borderline,1.0,0.0,0.5
Haile Selassie Exit,trunk_link,5,1320,1.0,31,1.0,0.0,0,0.83,0.0,0.0,29.63,0.0,2.51,0.0,0.0,4.14,0.0,0.0,36.3,Moderate,30.0,39.4,3.4,Moderate,0.6,1.7,borderline,1.0,0.17,0.42
First Avenue Eastleigh,secondary,12,3382,2.0,30,1.0,0.76,2,0.87,0.24,0.0,22.0,4.0,2.0,2.0,2.43,3.0,0.73,0.0,36.2,Moderate,32.0,42.0,3.3,Moderate,0.67,1.8,borderline,1.0,1.0,0.0
Eastleigh 1st Avenue,secondary,9,2850,2.0,30,1.0,1.0,3,0.93,0.0,0.0,22.0,4.0,2.0,2.0,4.39,1.85,0.0,0.0,36.2,Moderate,33.0,37.0,1.3,Moderate,1.0,1.8,borderline,1.0,1.0,0.0
Kenyatta Avenue,secondary,23,4412,1.7,31,1.0,0.72,9,0.99,0.5,0.0,18.15,2.93,2.32,1.47,4.89,4.84,1.49,0.0,36.1,Moderate,13.0,45.4,13.3,High,0.52,1.9,borderline,0.36,0.04,0.8
Prof. Wangari Mathai Road,secondary,1,70,3.0,30,1.0,0.0,0,1.0,0.0,0.0,22.0,8.0,2.0,2.0,0.0,2.0,0.0,0.0,36.0,Moderate,36.0,36.0,0.0,Moderate,1.0,2.0,moderate,0.0,1.0,0.5
Digo Road,secondary,5,1026,2.0,30,0.0,1.0,3,1.0,0.0,0.0,22.0,4.0,2.0,0.0,4.56,3.44,0.0,0.0,36.0,Moderate,33.0,38.0,1.8,Moderate,1.0,2.0,moderate,1.0,1.0,0.0
Lunga Lunga Road,secondary,5,3648,2.0,30,0.02,1.0,2,1.0,0.0,0.0,21.82,4.0,2.05,0.05,4.95,3.0,0.0,0.0,35.9,Moderate,28.4,36.4,3.8,Moderate,1.0,2.1,moderate,1.0,0.89,0.05
Cargen Roundabout,secondary,8,106,2.0,30,0.0,1.0,6,1.0,0.0,0.0,22.0,4.0,2.0,0.0,4.92,3.0,0.0,0.0,35.9,Moderate,34.0,38.0,1.4,Moderate,1.0,2.1,moderate,1.0,1.0,0.0
Narayan Road,primary,3,296,1.9,29,1.0,0.0,0,1.0,0.15,0.0,26.91,3.51,1.45,1.45,0.0,2.0,0.46,0.0,35.8,Moderate,26.0,38.0,4.9,Moderate,1.0,2.2,moderate,0.12,1.0,0.44
Ring Road Kilimani,secondary,8,1384,2.0,31,0.83,0.98,3,0.6,0.02,0.0,22.0,4.0,2.43,1.66,4.1,1.2,0.07,0.0,35.5,Moderate,33.4,37.4,1.6,Moderate,1.0,2.5,moderate,1.0,0.0,0.5
Oloiktoktok Road,secondary,7,707,2.0,31,0.55,0.81,5,0.92,0.0,0.0,22.0,4.0,2.39,1.09,3.16,2.75,0.0,0.0,35.4,Moderate,30.0,38.4,3.0,Moderate,0.57,2.6,moderate,1.0,0.08,0.46
Aerodrome Road,secondary,1,879,2.0,31,1.0,0.0,0,1.0,0.0,0.0,22.0,4.0,2.43,2.0,0.0,5.0,0.0,0.0,35.4,Moderate,35.4,35.4,0.0,Moderate,1.0,2.6,moderate,1.0,0.0,0.5
Lusaka Road Round About,secondary,6,201,2.0,31,0.0,0.81,4,1.0,0.0,0.0,22.0,4.0,2.43,0.0,3.76,3.0,0.0,0.0,35.2,Moderate,31.4,38.4,2.2,Moderate,0.83,2.8,moderate,1.0,0.0,0.5
Lang'ata Link Road,secondary,41,6644,2.0,31,1.0,0.2,3,0.84,0.1,0.0,22.0,4.0,2.42,2.0,0.89,3.5,0.31,0.0,35.1,Moderate,30.4,39.4,2.7,Moderate,0.88,2.9,moderate,0.03,0.03,0.97
General Waruinge Street,secondary,4,319,2.0,30,0.57,0.77,8,0.57,0.0,0.0,22.0,4.0,2.0,1.15,4.74,1.15,0.0,0.0,35.0,Moderate,28.0,39.0,4.1,Moderate,0.75,3.0,moderate,1.0,1.0,0.0
Ring Road Ngara,secondary,4,364,2.0,30,0.31,1.0,5,0.0,0.0,0.0,22.0,4.0,2.0,0.62,6.38,0.0,0.0,0.0,35.0,Moderate,35.0,35.0,0.0,Moderate,1.0,3.0,moderate,1.0,1.0,0.0
Kariakor Roundabout,secondary,8,217,2.0,30,0.0,1.0,18,0.0,0.0,0.0,22.0,4.0,2.0,0.0,6.7,0.0,0.0,0.0,34.7,Moderate,33.0,35.0,0.7,Moderate,1.0,3.3,moderate,1.0,1.0,0.0
Latema Road,tertiary,13,475,2.0,31,1.0,1.0,10,1.0,0.07,0.0,14.0,4.0,2.4,2.0,6.97,5.0,0.21,0.0,34.6,Moderate,33.0,37.4,0.9,Moderate,1.0,3.4,moderate,1.0,0.01,0.49
General Waruingi Street,secondary,8,3954,2.0,30,1.0,0.27,2,0.93,0.0,0.0,22.0,4.0,2.0,2.0,1.02,3.59,0.0,0.0,34.6,Moderate,30.0,39.0,2.9,Moderate,0.88,3.4,moderate,1.0,1.0,0.0
Bunyala Road Roundabout,secondary,2,123,2.0,30,0.0,0.64,3,1.0,0.0,0.0,22.0,4.0,2.0,0.0,3.21,3.0,0.0,0.0,34.2,Moderate,31.0,36.0,2.5,Moderate,1.0,3.8,moderate,0.0,1.0,0.5
Parklands Road,secondary,16,3305,1.7,29,0.53,0.35,10,0.99,0.05,0.0,23.36,2.88,1.5,0.5,2.43,3.11,0.14,0.0,33.9,Moderate,26.0,41.4,4.9,Moderate,0.5,4.1,moderate,0.68,0.85,0.23
Suna Road,tertiary,1,408,2.0,31,0.0,1.0,2,1.0,1.0,0.0,14.0,4.0,2.43,0.0,5.0,5.0,3.0,0.0,33.4,Moderate,33.4,33.4,0.0,Moderate,1.0,4.6,moderate,1.0,0.0,0.5
Northview Road,secondary,3,788,2.0,30,0.0,0.21,1,0.79,0.87,0.0,22.0,4.0,2.0,0.0,0.62,1.59,2.62,0.0,32.8,Moderate,31.0,34.0,1.2,Moderate,1.0,5.2,stable,1.0,1.0,0.0
Dennis Pritt Road,secondary,14,418,2.0,30,0.52,0.22,2,0.61,0.0,0.0,22.0,4.0,2.0,1.04,1.1,2.46,0.0,0.0,32.6,Moderate,28.0,35.0,2.5,Moderate,1.0,5.4,stable,1.0,1.0,0.0
Bunyala Road,secondary,10,1529,2.0,30,0.83,0.36,3,1.0,0.0,0.0,19.66,4.0,1.91,1.67,1.78,3.38,0.0,0.0,32.4,Moderate,23.0,38.4,5.1,Moderate,0.9,5.6,stable,1.0,0.31,0.34
Kimathi Street,tertiary,6,938,2.0,31,1.0,0.48,7,1.0,0.51,0.0,14.0,4.0,2.43,2.0,3.33,5.0,1.54,0.0,32.3,Moderate,27.4,37.4,3.8,Moderate,1.0,5.7,stable,1.0,0.0,0.5
State House Avenue,secondary,3,955,2.0,30,0.06,0.0,0,0.94,0.0,0.0,22.0,4.0,2.0,0.11,0.0,3.77,0.0,0.0,31.9,Moderate,30.0,32.0,0.9,Moderate,1.0,6.1,stable,1.0,1.0,0.0
Oloitoktok Road,secondary,3,549,2.0,31,0.53,0.74,1,0.0,0.0,0.0,22.0,4.0,2.43,1.06,2.21,0.0,0.0,0.0,31.7,Moderate,30.4,33.4,1.2,Moderate,1.0,6.3,stable,0.53,0.0,0.73
Kibera Drive,tertiary,1,1590,2.0,31,0.0,1.0,5,1.0,0.0,0.0,14.0,4.0,2.43,0.0,7.0,4.0,0.0,0.0,31.4,Moderate,31.4,31.4,0.0,Moderate,1.0,6.6,stable,1.0,0.0,0.5
Ngara Road,secondary,13,2659,1.6,28,0.7,0.88,8,1.0,0.48,0.0,16.8,2.48,1.4,1.24,4.42,3.55,1.45,0.0,31.3,Moderate,10.0,40.0,10.9,Low,0.54,6.7,stable,1.0,0.63,0.19
Desai Road,secondary,11,1725,1.7,29,0.69,0.41,1,0.91,0.69,0.0,18.28,2.95,1.75,1.32,1.22,3.65,2.07,0.0,31.2,Moderate,8.0,40.4,11.4,Moderate,0.55,6.8,stable,1.0,0.35,0.32
Elgon Road,tertiary,4,1837,2.0,30,1.0,0.69,1,1.0,0.5,0.0,14.0,4.0,1.93,2.0,2.08,5.0,1.51,0.0,30.5,Moderate,27.4,33.4,2.4,Moderate,1.0,7.5,stable,1.0,0.2,0.4
Karbarnet Road,tertiary,2,660,2.0,31,0.0,1.0,2,0.98,0.98,0.0,14.0,4.0,2.39,0.0,5.0,1.97,2.95,0.0,30.3,Moderate,23.0,30.4,3.7,Moderate,1.0,7.7,stable,1.0,0.02,0.49
Likoni Road,tertiary,18,6293,2.0,31,1.0,0.52,1,0.98,0.0,0.0,17.38,4.0,2.41,2.0,1.56,2.93,0.0,0.0,30.3,Moderate,25.4,36.4,3.3,Moderate,1.0,7.7,stable,0.43,0.01,0.78
