road,osm_class,segments,lanes,speed_kmh,transit,commercial,score,category,confidence
Rue Pierre Haret,residential,1,1,30,False,True,10.0,Low,medium
Rue Darwin,residential,1,1,30,False,True,10.0,Low,medium
Rue Bellot,residential,1,1,30,False,True,10.0,Low,medium
Rue des Islettes,residential,1,1,30,False,True,10.0,Low,medium
Rue de la Charbonnière,residential,1,1,30,False,True,10.0,Low,medium
Rue Caplat,residential,2,1,30,False,True,10.0,Low,medium
Rue Affre,residential,3,1,30,False,True,10.0,Low,medium
Rue Ernestine,residential,2,1,30,False,True,10.0,Low,medium
Rue Richomme,residential,1,1,30,False,True,10.0,Low,medium
Rue Saint-Luc,residential,2,1,30,False,True,10.0,Low,medium
Rue Pierre l'Ermite,residential,1,1,30,False,True,10.0,Low,medium
Rue Saint-Jérôme,residential,1,1,30,False,True,10.0,Low,medium
Rue de Laghouat,residential,1,1,30,False,True,10.0,Low,medium
Rue de Panama,residential,1,1,30,False,True,10.0,Low,medium
Rue de Suez,residential,1,1,30,False,True,10.0,Low,medium
Rue César Franck,residential,1,1,30,False,True,10.0,Low,medium
Rue Valentin Haüy,residential,3,1,30,False,True,10.0,Low,medium
Rue Rosa Bonheur,residential,1,1,30,False,True,10.0,Low,medium
Rue Barthélemy,residential,1,1,30,False,True,10.0,Low,medium
Rue Carrier-Belleuse,residential,1,1,30,False,True,10.0,Low,medium
Rue Frédérick Lemaître,residential,1,1,30,False,True,10.0,Low,medium
Rue des Pavillons,residential,4,1,30,False,True,10.0,Low,medium
Rue de Palestine,residential,1,1,30,False,True,10.0,Low,medium
Rue Lassus,residential,1,1,30,False,True,10.0,Low,medium
Rue Jean-Baptiste Dumay,residential,1,1,30,False,True,10.0,Low,medium
Rue Piat,residential,1,1,30,False,True,10.0,Low,medium
Rue Jules Verne,residential,1,1,30,False,True,10.0,Low,medium
Rue du Général Lasalle,residential,1,1,30,False,True,10.0,Low,medium
Rue de l'Équerre,residential,3,1,30,False,True,10.0,Low,medium
Rue Clavel,residential,1,1,30,False,True,10.0,Low,medium
Rue Mélingue,residential,1,1,30,False,True,10.0,Low,medium
Rue Vicq d'Azir,residential,1,1,30,False,True,10.0,Low,medium
Rue Henri Feulard,residential,2,1,30,False,True,10.0,Low,medium
Rue du Télégraphe,residential,3,1,30,False,True,10.0,Low,medium
Rue du Docteur Leray,residential,2,1,30,False,True,10.0,Low,medium
Place Jean Delay,residential,2,1,30,False,True,10.0,Low,medium
Rue de l'Interne Loeb,residential,1,1,30,False,True,10.0,Low,medium
Rue du Docteur Lucas Championnière,residential,1,1,30,False,True,10.0,Low,medium
Rue de la Fontaine à Mulard,residential,1,1,30,False,True,10.0,Low,medium
Rue Albin Haller,residential,1,1,30,False,True,10.0,Low,medium
Rue de la Sablière,residential,4,1,30,False,True,10.0,Low,medium
Cité Anne-Marie Bauer,residential,2,1,30,False,True,10.0,Low,medium
Rue Borromée,residential,1,1,30,False,True,10.0,Low,medium
Rue Copreaux,residential,1,1,30,False,True,10.0,Low,medium
Rue Émile Duclaux,residential,1,1,30,False,True,10.0,Low,medium
Rue Germaine de Staël,residential,1,1,30,False,True,10.0,Low,medium
Rue Jean Daudin,residential,1,1,30,False,True,10.0,Low,medium
Rue Robert Fleury,residential,1,1,30,False,True,10.0,Low,medium
Rue de Viroflay,residential,1,1,30,False,True,10.0,Low,medium
Rue Jeanne Hachette,residential,1,1,30,False,True,10.0,Low,medium
Rue Fenoux,residential,1,1,30,False,True,10.0,Low,medium
Rue Ferdinand Fabre,residential,1,1,30,False,True,10.0,Low,medium
Villa Poirier,residential,2,1,30,False,True,10.0,Low,medium
Villa Croix Nivert,residential,1,1,30,False,True,10.0,Low,medium
Rue Paul Chautard,residential,2,1,30,False,True,10.0,Low,low
Rue Cépré,residential,1,1,30,False,True,10.0,Low,medium
Rue des Favorites,residential,2,1,30,False,True,10.0,Low,medium
Rue Bargue,residential,2,1,30,False,True,10.0,Low,medium
Rue Sainte-Félicité,residential,2,1,30,False,True,10.0,Low,medium
Rue Platon,residential,1,1,30,False,True,10.0,Low,medium
Rue Anselme Payen,residential,1,1,30,False,True,10.0,Low,medium
Rue d'Arsonval,residential,1,1,30,False,True,10.0,Low,medium
Rue Léon Delhomme,residential,1,1,30,False,True,10.0,Low,medium
Rue Corbon,residential,1,1,30,False,True,10.0,Low,medium
Rue Thiboumery,residential,1,1,30,False,True,10.0,Low,medium
Rue Robert Lindet,residential,1,1,30,False,True,10.0,Low,medium
Villa Robert Lindet,residential,1,1,30,False,True,10.0,Low,medium
Rue Jobbé-Duval,residential,4,1,30,False,True,10.0,Low,medium
Rue Émile Gilbert,residential,1,1,30,False,True,10.0,Low,medium
Square de Montsouris,residential,1,1,30,False,True,10.0,Low,low
Rue Tessier,residential,1,1,30,False,True,10.0,Low,medium
Rue Mathurin Régnier,residential,4,1,30,False,True,10.0,Low,medium
Rue Auguste Dorchain,residential,1,1,30,False,True,10.0,Low,medium
Rue Meilhac,residential,1,1,30,False,True,10.0,Low,medium
Rue Gerbert,residential,4,1,30,False,True,10.0,Low,medium
Rue de Chambéry,residential,1,1,30,False,True,10.0,Low,medium
Rue Rosenwald,residential,1,1,30,False,True,10.0,Low,medium
Rue Franquet,residential,1,1,30,False,True,10.0,Low,medium
Rue Chauvelot,residential,5,1,30,False,True,10.0,Low,medium
Rue Léon Dierx,residential,1,1,30,False,True,10.0,Low,medium
Rue Antonin Mercié,residential,1,1,30,False,True,10.0,Low,medium
Rue Wilfrid Laurier,residential,1,1,30,False,True,10.0,Low,medium
Rue du Général Humbert,residential,1,1,30,False,True,10.0,Low,medium
Rue du Lieutenant Lapeyre,residential,1,1,30,False,True,10.0,Low,medium
Avenue de la Porte Didot,residential,2,1,30,False,True,10.0,Low,medium
Rue Pierre Le Roy,residential,2,1,30,False,True,10.0,Low,medium
Rue du Colonel Monteil,residential,2,1,30,False,True,10.0,Low,medium
Rue Prévost-Paradol,residential,1,1,30,False,True,10.0,Low,medium
Rue Henry de Bournazel,residential,1,1,30,False,True,10.0,Low,medium
Rue Gustave Le Bon,residential,1,1,30,False,True,10.0,Low,medium
Rue Charles Le Goffic,residential,2,1,30,False,True,10.0,Low,medium
Rue Albert Sorel,residential,2,1,30,False,True,10.0,Low,medium
Rue Achille Luchaire,residential,1,1,30,False,True,10.0,Low,medium
Rue Morère,residential,1,1,30,False,True,10.0,Low,medium
Rue Victor Galland,residential,3,1,30,False,True,10.0,Low,medium
Villa Santos-Dumont,residential,1,1,30,False,True,10.0,Low,medium
Rue de l'Harmonie,residential,1,1,30,False,True,10.0,Low,medium
Rue Charles Weiss,residential,3,1,30,False,True,10.0,Low,low
Square Frédéric Vallois,residential,1,1,30,False,True,10.0,Low,low
Rue de l'Abbé Groult,residential,4,1,30,False,True,10.0,Low,medium
Rue Désirée,residential,1,1,30,False,True,10.0,Low,medium
Rue Soleillet,residential,1,1,30,False,True,10.0,Low,medium
Rue des Amandiers,residential,4,1,30,False,True,10.0,Low,medium
Rue Fernand Léger,residential,3,1,30,False,True,10.0,Low,medium
Rue Duris,residential,5,1,30,False,True,10.0,Low,medium
Rue des Panoyaux,residential,2,1,30,False,True,10.0,Low,medium
Rue Delaître,residential,1,1,30,False,True,10.0,Low,medium
Rue Gerbier,residential,1,1,30,False,True,10.0,Low,medium
Rue de la Croix-Faubin,residential,1,1,30,False,True,10.0,Low,medium
Rue La Vacquerie,residential,1,1,30,False,True,10.0,Low,medium
Rue Gaston-Gallimard,residential,1,1,30,False,True,10.0,Low,medium
Rue de la Pierre Levée,residential,1,1,30,False,True,10.0,Low,medium
Rue de Nemours,residential,3,1,30,False,True,10.0,Low,medium
Rue Ternaux,residential,1,1,30,False,True,10.0,Low,medium
Rue de la Folie-Méricourt,residential,4,1,30,False,True,10.0,Low,medium
Rue Saint-Ambroise,residential,1,1,30,False,True,10.0,Low,medium
Rue Lacharrière,residential,1,1,30,False,True,10.0,Low,medium
Rue Popincourt,residential,2,1,30,False,True,10.0,Low,medium
Rue de l'Asile Popincourt,residential,1,1,30,False,True,10.0,Low,medium
Rue Moufle,residential,2,1,30,False,True,10.0,Low,medium
Rue Nicolas Appert,residential,1,1,30,False,True,10.0,Low,high
Passage Sainte-Anne Popincourt,residential,1,1,30,False,True,10.0,Low,medium
Rue Boulle,residential,1,1,30,False,True,10.0,Low,medium
Rue du Retrait,residential,2,1,30,False,True,10.0,Low,medium
Rue des Gâtines,residential,2,1,30,False,True,10.0,Low,medium
Rue Planchat,residential,3,1,30,False,True,10.0,Low,medium
Rue du Chalet,residential,1,1,30,False,True,10.0,Low,medium
Passage Hébrard,residential,1,1,30,False,True,10.0,Low,medium
Rue Arthur Groussier,residential,1,1,30,False,True,10.0,Low,medium
Rue Jules César,residential,1,1,30,False,True,10.0,Low,medium
Rue Gobert,residential,1,1,30,False,True,10.0,Low,medium
Rue Louis Morard,residential,1,1,30,False,True,10.0,Low,high
Passage Jean Cardot,residential,1,1,30,False,True,10.0,Low,medium
Rue Deparcieux,residential,2,1,30,False,True,10.0,Low,medium
Rue du Caire,residential,5,1,30,False,True,10.0,Low,medium
Rue de Parme,residential,1,1,30,False,True,10.0,Low,medium
Rue de Berne,residential,2,1,30,False,True,10.0,Low,medium
Rue Tourneux,residential,1,1,30,False,True,10.0,Low,medium
Rue Charles Baudelaire,residential,1,1,30,False,True,10.0,Low,medium
Rue Charlemagne,residential,4,1,30,False,True,10.0,Low,medium
Rue du Général Séré de Rivières,residential,2,1,30,False,True,10.0,Low,medium
Rue Maurice Bouchor,residential,1,1,30,False,True,10.0,Low,medium
Rue Nanteuil,residential,1,1,30,False,True,10.0,Low,high
Rue Dareau,residential,5,1,30,False,True,10.0,Low,medium
Rue Émile Dubois,residential,1,1,30,False,True,10.0,Low,medium
Rue Broussais,residential,1,1,30,False,True,10.0,Low,medium
Rue de la Pointe d'Ivry,residential,1,1,30,False,True,10.0,Low,high
Rue Gandon,residential,7,1,30,False,True,10.0,Low,high
Rue des Malmaisons,residential,1,1,30,False,True,10.0,Low,high
Rue Philibert Lucot,residential,1,1,30,False,True,10.0,Low,high
Rue du Moulin de la Pointe,residential,2,1,30,False,True,10.0,Low,medium
Rue Bourgon,residential,1,1,30,False,True,10.0,Low,medium
Rue Monticelli,residential,1,1,30,False,True,10.0,Low,medium
Rue Georges de Porto-Riche,residential,1,1,30,False,True,10.0,Low,medium
Rue Cacheux,residential,1,1,30,False,True,10.0,Low,high
Rue de l'Hôpital Saint-Louis,residential,1,1,30,False,True,10.0,Low,medium
Passage des Récollets,residential,5,1,30,False,True,10.0,Low,medium
Rue de la Grange Batelière,residential,1,1,30,False,True,10.0,Low,medium
Rue Roy,residential,2,1,30,False,True,10.0,Low,low
Rue du Commandant Rivière,residential,1,1,30,False,True,10.0,Low,medium
Rue Stanislas,residential,2,1,30,False,True,10.0,Low,medium
Rue Péguy,residential,1,1,30,False,True,10.0,Low,medium
Rue Maurice de la Sizeranne,residential,1,1,30,False,True,10.0,Low,medium
Rue Julien Lacroix,residential,5,1,30,False,True,10.0,Low,low
Rue du Pressoir,residential,1,1,30,False,True,10.0,Low,medium
Rue d'Eupatoria,residential,2,1,30,False,True,10.0,Low,medium
Rue de Savies,residential,1,1,30,False,True,10.0,Low,medium
Rue Jouye Rouve,residential,3,1,30,False,True,10.0,Low,medium
Rue de Pali-Kao,residential,1,1,30,False,True,10.0,Low,medium
Rue Lesage,residential,1,1,30,False,True,10.0,Low,medium
Rue Clovis Hugues,residential,1,1,30,False,True,10.0,Low,medium
Rue de Nancy,residential,1,1,30,False,True,10.0,Low,medium
Rue Pierre Chausson,residential,1,1,30,False,True,10.0,Low,medium
Rue Taylor,residential,3,1,30,False,True,10.0,Low,medium
Cité Riverin,residential,1,1,30,False,True,10.0,Low,medium
Rue Bouchardon,residential,1,1,30,False,True,10.0,Low,medium
Rue Montgolfier,residential,1,1,30,False,True,10.0,Low,medium
Rue Conté,residential,2,1,30,False,True,10.0,Low,medium
Rue Portefoin,residential,1,1,30,False,True,10.0,Low,medium
Rue Bailly,residential,1,1,30,False,True,10.0,Low,medium
Rue Sainte-Élisabeth,residential,1,1,30,False,True,10.0,Low,medium
Rue Gabriel Vicaire,residential,1,1,30,False,True,10.0,Low,medium
Rue Paul Dubois,residential,1,1,30,False,True,10.0,Low,medium
Rue Alfred Durand-Claye,residential,1,1,30,False,True,10.0,Low,high
Rue des Camélias,residential,2,1,30,False,True,10.0,Low,medium
Place du 19 Mars 1962,residential,1,1,30,False,True,10.0,Low,medium
Rue Davy,residential,1,1,30,False,True,10.0,Low,medium
Rue du Docteur Heulin,residential,1,1,30,False,True,10.0,Low,medium
Rue Lacroix,residential,1,1,30,False,True,10.0,Low,medium
Rue des Apennins,residential,1,1,30,False,True,10.0,Low,medium
Place Henri Bergson,residential,1,1,30,False,True,10.0,Low,medium
Avenue César Caire,residential,1,1,30,False,True,10.0,Low,medium
Rue de Rigny,residential,1,1,30,False,True,10.0,Low,medium
Rue Lavoisier,residential,2,1,30,False,True,10.0,Low,medium
Rue de Castellane,residential,1,1,30,False,True,10.0,Low,medium
Rue Greffulhe,residential,1,1,30,False,True,10.0,Low,medium
Rue de l'Isly,residential,1,1,30,False,True,10.0,Low,medium
Rue Steinlen,residential,2,1,30,False,True,10.0,Low,medium
Rue Félix Ziem,residential,2,1,30,False,True,10.0,Low,medium
Rue Collette,residential,1,1,30,False,True,10.0,Low,medium
Rue Greneta,residential,2,1,30,False,True,10.0,Low,medium
Square Vergennes,residential,3,1,30,False,True,10.0,Low,low
Rue Ronsard,residential,2,1,30,False,True,10.0,Low,medium
Rue de Belfort,residential,1,1,30,False,True,10.0,Low,medium
Cité de Phalsbourg,residential,1,1,30,False,True,10.0,Low,medium
Rue Bouvier,residential,3,1,30,False,True,10.0,Low,medium
Rue Robert et Sonia Delaunay,residential,1,1,30,False,True,10.0,Low,medium
Rue Auguste Laurent,residential,1,1,30,False,True,10.0,Low,medium
Rue du Rendez-Vous,residential,1,1,30,False,True,10.0,Low,medium
Rue Dalou,residential,2,1,30,False,True,10.0,Low,medium
Rue du Maroc,residential,3,1,30,False,True,10.0,Low,medium
Rue de Soissons,residential,1,1,30,False,True,10.0,Low,medium
Passage de Flandre,residential,1,1,30,False,True,10.0,Low,medium
Rue de Rouen,residential,1,1,30,False,True,10.0,Low,medium
Rue Duvergier,residential,1,1,30,False,True,10.0,Low,high
Sente des Dorées,residential,1,1,30,False,True,10.0,Low,medium
Rue d'Alsace-Lorraine,residential,1,1,30,False,True,10.0,Low,medium
Rue de Joinville,residential,6,1,30,False,True,10.0,Low,medium
Rue de l'Oise,residential,1,1,30,False,True,10.0,Low,high
Rue de l'Aisne,residential,1,1,30,False,True,10.0,Low,high
Rue Barbanègre,residential,1,1,30,False,True,10.0,Low,high
Impasse Ronsin,residential,1,1,30,False,True,10.0,Low,medium
Impasse de l'Enfant Jésus,residential,2,1,30,False,True,10.0,Low,medium
Rue Jean-François Gerbillon,residential,1,1,30,False,True,10.0,Low,medium
Rue Raymond Radiguet,residential,1,1,30,False,True,10.0,Low,medium
Rue Jean Cottin,residential,1,1,30,False,True,10.0,Low,medium
Rue de Torcy,residential,2,1,30,False,True,10.0,Low,medium
Rue des Messageries,residential,1,1,30,False,True,10.0,Low,medium
Rue de Mazagran,residential,1,1,30,False,True,10.0,Low,medium
Rue de l'Égalité,residential,2,1,30,False,True,10.0,Low,medium
Rue de la Fraternité,residential,1,1,30,False,True,10.0,Low,medium
Rue de Cahors,residential,1,1,30,False,True,10.0,Low,medium
Rue des Carrières d'Amérique,residential,1,1,30,False,True,10.0,Low,medium
Rue de Périgueux,residential,2,1,30,False,True,10.0,Low,medium
Rue des Marchais,residential,2,1,30,False,True,10.0,Low,medium
Rue de Romainville,residential,1,1,30,False,True,10.0,Low,medium
Rue Carolus-Duran,residential,1,1,30,False,True,10.0,Low,high
Rue de la Duée,residential,3,1,30,False,True,10.0,Low,medium
Rue Dupont de l'Eure,residential,1,1,30,False,True,10.0,Low,medium
Rue Barbey d'Aurevilly,residential,1,1,30,False,True,10.0,Low,medium
Avenue Barbey d'Aurevilly,residential,1,1,30,False,True,10.0,Low,medium
Avenue Élisée Reclus,residential,1,1,30,False,True,10.0,Low,medium
Avenue Émile Pouvillon,residential,2,1,30,False,True,10.0,Low,medium
Square Rapp,residential,1,1,30,False,True,10.0,Low,medium
Rue Pierre Villey,residential,1,1,30,False,True,10.0,Low,medium
Rue Ernest Psichari,residential,1,1,30,False,True,10.0,Low,medium
Impasse Truillot,residential,1,1,30,False,True,10.0,Low,medium
Passage Turquetil,residential,1,1,30,False,True,10.0,Low,medium
Passage Philippe Auguste,residential,1,1,30,False,True,10.0,Low,medium
Rue des Ormeaux,residential,1,1,30,False,True,10.0,Low,medium
Impasse Charles Petit,residential,1,1,30,False,True,10.0,Low,medium
Passage Josset,residential,2,1,30,False,True,10.0,Low,medium
Rue Saint-Nicolas,residential,3,1,30,False,True,10.0,Low,medium
Rue Pierre Bayle,residential,1,1,30,False,True,10.0,Low,medium
Rue des Jardins Saint-Paul,residential,4,1,30,False,True,10.0,Low,medium
Rue du Fauconnier,residential,2,1,30,False,True,10.0,Low,medium
Rue du Figuier,residential,2,1,30,False,True,10.0,Low,medium
Rue Agrippa d'Aubigné,residential,1,1,30,False,True,10.0,Low,medium
Rue d'Ormesson,residential,1,1,30,False,True,10.0,Low,medium
Rue Jean Leclaire,residential,1,1,30,False,True,10.0,Low,medium
Rue des Arquebusiers,residential,1,1,30,False,True,10.0,Low,medium
Rue Las Cases,residential,1,1,30,False,True,10.0,Low,medium
Rue de Narbonne,residential,1,1,30,False,True,10.0,Low,medium
Rue de Beaune,residential,1,1,30,False,True,10.0,Low,medium
Rue du Pré aux Clercs,residential,1,1,30,False,True,10.0,Low,medium
Rue de Bourbon le Château,residential,1,1,30,False,True,10.0,Low,medium
Rue Carducci,residential,1,1,30,False,True,10.0,Low,medium
Square Bolivar,residential,2,1,30,False,True,10.0,Low,medium
Rue Delouvain,residential,1,1,30,False,True,10.0,Low,medium
Rue de la Moselle,residential,3,1,30,False,True,10.0,Low,medium
Rue Euryale Dehaynin,residential,2,1,30,False,True,10.0,Low,medium
Rue Pierre Reverdy,residential,1,1,30,False,True,10.0,Low,medium
Rue des Anglais,residential,1,1,30,False,True,10.0,Low,medium
Cité de Londres,residential,1,1,30,False,True,10.0,Low,low
Square Jean Thébaud,residential,1,1,30,False,True,10.0,Low,low
Rue Saint-Bon,residential,2,1,30,False,True,10.0,Low,medium
Rue Evette,residential,1,1,30,False,True,10.0,Low,medium
Rue Léon Giraud,residential,1,1,30,False,True,10.0,Low,medium
Passage de Thionville,residential,1,1,30,False,True,10.0,Low,medium
Rue Joseph Kosma,residential,1,1,30,False,True,10.0,Low,medium
Rue Germaine Tailleferre,residential,1,1,30,False,True,10.0,Low,medium
Rue Georges Lardennois,residential,3,1,30,False,True,10.0,Low,medium
Rue Philippe Hecht,residential,2,1,30,False,True,10.0,Low,medium
Rue Rémy de Gourmont,residential,1,1,30,False,True,10.0,Low,medium
